,tweet_id,text,rating_numerator,rating_denominator,name,url,source,stage,Date,Year,Month,Day_of_Week,Time,Hour,favorite_count,retweet_count
514,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,13,10,Rusty,https://t.co/AsykOwMrXQ,Twitter for iPhone,unidentified,2016-10-08,2016,October,Saturday,18:41:19,18,11223,3682
515,784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,11,10,Frankie,https://t.co/p6fgYe2dB6,Twitter for iPhone,unidentified,2016-10-07,2016,October,Friday,22:15:26,22,9961,2923
516,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,12,10,Stormy,https://t.co/PHA1vtqqpt,Twitter for iPhone,unidentified,2016-10-07,2016,October,Friday,16:33:21,16,6287,1477
517,783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10,13,10,Riley,https://t.co/KOTzaG7hiq,Twitter for iPhone,unidentified,2016-10-06,2016,October,Thursday,01:23:05,1,33381,12470
518,783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,12,10,Mairi,https://t.co/STcPjiNAHp,Twitter for iPhone,unidentified,2016-10-06,2016,October,Thursday,00:08:09,0,8143,2247
519,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,12,10,Loomis,https://t.co/iwUv1KnD1P,Twitter for iPhone,unidentified,2016-10-05,2016,October,Wednesday,15:47:27,15,11560,3686
520,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,11,10,Finn,https://t.co/UAw6F2p7ta,Twitter for iPhone,unidentified,2016-10-05,2016,October,Wednesday,00:40:09,0,9394,2577
521,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,13,10,Godi,https://t.co/BO936YdJdi,Twitter for iPhone,unidentified,2016-10-04,2016,October,Tuesday,19:42:03,19,18736,6345
522,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,12,10,Dave,https://t.co/nfprKAXqwu,Twitter for iPhone,unidentified,2016-10-04,2016,October,Tuesday,15:55:06,15,32378,13434
523,783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats,11,10,Earl,https://t.co/IsqyvbjFgM,Twitter for iPhone,unidentified,2016-10-03,2016,October,Monday,23:25:55,23,9017,2529
524,782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,12,10,Cali,https://t.co/vOBV1ZqVcX,Twitter for iPhone,unidentified,2016-10-03,2016,October,Monday,15:42:44,15,26750,8421
525,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,11,10,Deacon,https://t.co/C6fUMnHt1H,Twitter for iPhone,doggo,2016-10-03,2016,October,Monday,01:00:34,1,8244,1588
526,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",10,10,Penny,https://t.co/zrMVdfFej6,Twitter for iPhone,unidentified,2016-10-02,2016,October,Sunday,23:23:04,23,19100,6168
527,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10,11,10,Timmy,https://t.co/BIUchFwHqn,Twitter for iPhone,unidentified,2016-10-02,2016,October,Sunday,15:10:30,15,8629,2162
528,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,12,10,Sampson,https://t.co/pgVKxRw0s1,Twitter for iPhone,doggo,2016-10-01,2016,October,Saturday,19:47:08,19,18466,6384
529,781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately,11,10,Chipson,https://t.co/3eXbCXZXXT,Twitter for iPhone,unidentified,2016-09-30,2016,September,Friday,20:33:43,20,12272,3862
530,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,5,10,None,https://t.co/ELqelxWMrC,Twitter for iPhone,unidentified,2016-09-30,2016,September,Friday,01:08:10,1,11532,3099
531,781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,12,10,None,https://t.co/ya7bviQUUf,Twitter for iPhone,unidentified,2016-09-29,2016,September,Thursday,16:03:01,16,22976,6346
532,781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,11,10,Oakley,https://t.co/xIYsa6LPA4,Twitter for iPhone,unidentified,2016-09-28,2016,September,Wednesday,21:56:36,21,9351,2417
533,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",10,10,None,https://t.co/YkHc7U7uUy,Twitter for iPhone,unidentified,2016-09-28,2016,September,Wednesday,16:07:23,16,10803,3126
534,780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,13,10,None,https://t.co/5dUYOu4b8d,Twitter for iPhone,puppo,2016-09-28,2016,September,Wednesday,00:46:20,0,23975,8429
535,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",10,10,Dash,https://t.co/Ar4T1lFM5C,Twitter for iPhone,unidentified,2016-09-27,2016,September,Tuesday,19:54:58,19,7956,2291
536,780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,11,10,Koda,https://t.co/KQzSR8eCsw,Twitter for iPhone,unidentified,2016-09-27,2016,September,Tuesday,16:06:28,16,6090,1483
537,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,12,10,Hercules,https://t.co/mH0IOyFdIG,Twitter for iPhone,unidentified,2016-09-27,2016,September,Tuesday,02:53:48,2,13403,3790
538,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well,12,10,None,https://t.co/VG095mi09Q,Twitter for iPhone,unidentified,2016-09-26,2016,September,Monday,23:04:13,23,6976,1997
539,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",11,10,Bear,https://t.co/coi4l1T2Sm,Twitter for iPhone,unidentified,2016-09-26,2016,September,Monday,17:29:48,17,5832,1216
540,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,11,10,None,https://t.co/zHIqpM5Gni,Twitter for iPhone,unidentified,2016-09-25,2016,September,Sunday,23:47:39,23,9640,2557
541,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,11,10,Scout,https://t.co/x0gV2Ck3AD,Twitter for iPhone,unidentified,2016-09-25,2016,September,Sunday,00:06:08,0,21061,8100
542,779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,12,10,None,https://t.co/KsqaIzlQ12,Twitter for iPhone,pupper,2016-09-23,2016,September,Friday,17:50:56,17,9758,3563
543,779123168116150273,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie,12,10,Reggie,https://t.co/uMfhduaate,Twitter for iPhone,unidentified,2016-09-23,2016,September,Friday,01:00:13,1,13069,4172
544,779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,13,10,None,https://t.co/I1bJUzUEW5,Twitter for iPhone,unidentified,2016-09-22,2016,September,Thursday,20:33:42,20,16367,5174
545,778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,11,10,Jay,https://t.co/vyx1X5eyWI,Twitter for iPhone,unidentified,2016-09-22,2016,September,Thursday,16:13:51,16,22154,8336
546,778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",11,10,Mya,https://t.co/1dpEuALnY0,Twitter for iPhone,unidentified,2016-09-22,2016,September,Thursday,00:13:04,0,7637,1539
547,778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10",10,10,Strider,https://t.co/SS4TsHlPUG,Twitter for iPhone,unidentified,2016-09-21,2016,September,Wednesday,17:42:10,17,6388,1706
548,778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,11,10,Penny,https://t.co/0rRxyBQt32,Twitter for iPhone,unidentified,2016-09-21,2016,September,Wednesday,16:00:17,16,5138,1156
549,778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10,14,10,None,https://t.co/gJKD9pst5A,Twitter for iPhone,unidentified,2016-09-21,2016,September,Wednesday,01:39:11,1,15034,4967
550,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,13,10,Nala,https://t.co/zP1IvAATWv,Twitter for iPhone,unidentified,2016-09-21,2016,September,Wednesday,00:00:35,0,6468,1259
551,778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,11,10,Stanley,https://t.co/hhTfnPrWfb,Twitter for iPhone,unidentified,2016-09-20,2016,September,Tuesday,17:36:50,17,11476,3780
552,778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,12,10,None,https://t.co/t8Y4x9DmVD,Twitter for iPhone,pupper,2016-09-20,2016,September,Tuesday,01:12:28,1,9354,3022
553,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,27,10,Sophie,https://t.co/PxjSmYHfYo,Twitter for iPhone,pupper,2016-09-20,2016,September,Tuesday,00:24:34,0,7255,1861
554,777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,3,10,Wesley,https://t.co/pL7wbMRW7M,Twitter for iPhone,unidentified,2016-09-19,2016,September,Monday,15:00:20,15,7012,1874
555,777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely,12,10,Derek,https://t.co/BnVTMtUeI3,Twitter for iPhone,unidentified,2016-09-18,2016,September,Sunday,21:33:11,21,9666,2858
556,777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,12,10,Jeffrey,https://t.co/d3aLyCykn7,Twitter for iPhone,unidentified,2016-09-17,2016,September,Saturday,16:57:35,16,15785,4946
557,776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,12,10,Solomon,https://t.co/nFqLaOLUQA,Twitter for iPhone,unidentified,2016-09-16,2016,September,Friday,16:00:31,16,5389,1385
558,776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,11,10,Huck,https://t.co/iJE3F0VozW,Twitter for iPhone,pupper,2016-09-15,2016,September,Thursday,17:48:25,17,9806,3209
559,776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,13,10,None,https://t.co/nzqTNw0744,Twitter for iPhone,floofer,2016-09-15,2016,September,Thursday,00:36:55,0,33063,18250
560,776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af,10,10,O,https://t.co/Pq150LeRaC,Twitter for iPhone,unidentified,2016-09-14,2016,September,Wednesday,23:30:38,23,10590,2876
561,776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,11,10,Sampson,https://t.co/FYT9QBEnKG,Twitter for iPhone,pupper,2016-09-14,2016,September,Wednesday,17:40:06,17,12986,4987
562,776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,10,10,None,https://t.co/wOhuABgj6I,Twitter for iPhone,unidentified,2016-09-14,2016,September,Wednesday,16:00:49,16,2022,176
563,775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,12,10,Blue,https://t.co/saRYTcxQeH,Twitter for iPhone,unidentified,2016-09-13,2016,September,Tuesday,23:44:54,23,12921,3067
564,775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,11,10,Anakin,https://t.co/9CcBSxCXXG,Twitter for iPhone,doggo,2016-09-13,2016,September,Tuesday,16:30:07,16,15291,4573
565,775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10,13,10,None,https://t.co/J39lT3b0rH,Twitter for iPhone,unidentified,2016-09-13,2016,September,Tuesday,16:13:44,16,14243,5239
566,775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,11,10,Finley,https://t.co/7FNcBaKbci,Twitter for iPhone,doggo,2016-09-12,2016,September,Monday,16:05:54,16,8226,3420
567,775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him,13,10,Tucker,https://t.co/wdgY9oHPrT,Twitter for iPhone,unidentified,2016-09-11,2016,September,Sunday,21:34:30,21,17149,5410
568,774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley,12,10,Finley,https://t.co/dS8SCbNF9P,Twitter for iPhone,unidentified,2016-09-10,2016,September,Saturday,23:54:11,23,9396,2009
569,774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him,10,10,Sprinkles,https://t.co/4s5Xlijogu,Twitter for iPhone,unidentified,2016-09-10,2016,September,Saturday,16:03:16,16,7429,1986
570,774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,14,10,None,https://t.co/7oQ1wpfxIH,Twitter for iPhone,unidentified,2016-09-09,2016,September,Friday,18:31:54,18,23992,6392
571,773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,11,10,Winnie,https://t.co/RFWtDqTnAz,Twitter for iPhone,pupper,2016-09-08,2016,September,Thursday,20:45:53,20,11815,4429
572,773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular",12,10,Heinrich,https://t.co/G56ikYAqFg,Twitter for iPhone,unidentified,2016-09-08,2016,September,Thursday,16:33:46,16,7043,1968
573,773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever,12,10,Loki,https://t.co/OqNggd4Oio,Twitter for iPhone,unidentified,2016-09-08,2016,September,Thursday,02:09:06,2,7258,1859
574,773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise,10,10,Shakespeare,https://t.co/rA8WUVOLBr,Twitter for iPhone,unidentified,2016-09-07,2016,September,Wednesday,23:52:41,23,5884,1476
575,773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper,11,10,Chelsea,https://t.co/nBJ5RE4yHb,Twitter for iPhone,pupper,2016-09-07,2016,September,Wednesday,15:44:53,15,24342,7051
576,773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to,12,10,Bungalo,https://t.co/0Fcft7jl4N,Twitter for iPhone,unidentified,2016-09-06,2016,September,Tuesday,23:56:05,23,25608,8541
577,773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af,10,10,Chip,https://t.co/hG5WYT9ECn,Twitter for iPhone,unidentified,2016-09-06,2016,September,Tuesday,19:52:39,19,10315,3653
578,773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment,12,10,Grey,https://t.co/9HEVPJEioD,Twitter for iPhone,unidentified,2016-09-06,2016,September,Tuesday,16:10:20,16,11018,4682
579,772877495989305348,You need to watch these two doggos argue through a cat door. Both 11/10,11,10,None,https://t.co/qEP31epKEV,Twitter Web Client,unidentified,2016-09-05,2016,September,Monday,19:22:09,19,9466,4442
580,772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10",11,10,Roosevelt,https://t.co/7CQkn3gHOQ,Twitter for iPhone,unidentified,2016-09-05,2016,September,Monday,15:58:34,15,8784,2644
581,772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10,10,10,a,https://t.co/8lpAGaZRFn,Twitter for iPhone,unidentified,2016-09-04,2016,September,Sunday,23:46:12,23,7132,1944
582,772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10,12,10,Willem,https://t.co/Dp0s7MRIHK,Twitter for iPhone,pupper,2016-09-03,2016,September,Saturday,22:02:38,22,6607,1581
583,772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets,10,10,None,https://t.co/H9yjI9eo3A,Twitter for iPhone,unidentified,2016-09-03,2016,September,Saturday,19:23:13,19,4150,1284
584,772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10,12,10,Jack,https://t.co/GHOfbTVQti,Twitter for iPhone,unidentified,2016-09-03,2016,September,Saturday,17:02:54,17,4126,833
585,772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort,10,10,Finn,https://t.co/CbtNfecWiT,Twitter for iPhone,unidentified,2016-09-03,2016,September,Saturday,16:52:02,16,2979,541
586,772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af,11,10,Penny,https://t.co/B2f3XkGU5c,Twitter for iPhone,unidentified,2016-09-03,2016,September,Saturday,16:04:27,16,4414,1052
587,771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom,11,10,Davey,https://t.co/E6bGWf9EOm,Twitter for iPhone,unidentified,2016-09-02,2016,September,Friday,18:03:10,18,13247,3875
588,771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back,12,10,Dakota,https://t.co/1tWe5zZoHv,Twitter for iPhone,unidentified,2016-09-02,2016,September,Friday,00:12:18,0,9094,2978
589,771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af,11,10,Fizz,https://t.co/sPB5JMnWBn,Twitter for iPhone,unidentified,2016-09-01,2016,September,Thursday,16:14:48,16,11633,5830
590,771136648247640064,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10,11,10,Dixie,https://t.co/8VEDZKHddR,Twitter for iPhone,unidentified,2016-09-01,2016,September,Thursday,00:04:38,0,10132,3316
591,771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop,12,10,Charlie,https://t.co/K5Jo7QRCvA,Twitter for iPhone,unidentified,2016-08-31,2016,August,Wednesday,21:47:27,21,6841,1633
592,771014301343748096,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy,7,10,None,https://t.co/OJZQ6I4gGd,Twitter for iPhone,unidentified,2016-08-31,2016,August,Wednesday,15:58:28,15,6964,1757
593,770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston,10,10,Winston,https://t.co/d0QEbp78Yi,Twitter for iPhone,unidentified,2016-08-31,2016,August,Wednesday,00:58:39,0,5448,1396
594,770772759874076672,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely,11,10,Sebastian,https://t.co/lqr0NdtwQo,Twitter for iPhone,unidentified,2016-08-30,2016,August,Tuesday,23:58:40,23,5705,1601
595,770655142660169732,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10,11,10,very,https://t.co/qlUDuPoE3d,Twitter for iPhone,unidentified,2016-08-30,2016,August,Tuesday,16:11:18,16,8059,1985
596,770414278348247044,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution,11,10,Al,https://t.co/OUwWbEKOUV,Twitter for iPhone,unidentified,2016-08-30,2016,August,Tuesday,00:14:12,0,6923,2353
597,770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10,10,10,Jackson,https://t.co/3fEPpj0KYw,Twitter for iPhone,unidentified,2016-08-29,2016,August,Monday,16:14:30,16,6863,1692
598,770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy,10,10,Carbon,https://t.co/mADHGenzFS,Twitter for iPhone,unidentified,2016-08-29,2016,August,Monday,01:22:47,1,8316,2617
599,769940425801170949,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob,12,10,Klein,https://t.co/guDkLrX8zV,Twitter for iPhone,unidentified,2016-08-28,2016,August,Sunday,16:51:16,16,34673,11001
600,769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af,13,10,Titan,https://t.co/vhrkz0dK4v,Twitter for iPhone,unidentified,2016-08-28,2016,August,Sunday,00:37:54,0,7052,1900
601,769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon,12,10,DonDon,https://t.co/OCYLz3fjVE,Twitter for iPhone,unidentified,2016-08-26,2016,August,Friday,16:37:54,16,5937,1943
602,768970937022709760,This is Kirby. His bowl weighs more than him. 12/10 would assist,12,10,Kirby,https://t.co/UlB2mzw3Xs,Twitter Web Client,unidentified,2016-08-26,2016,August,Friday,00:38:52,0,15888,7454
603,768855141948723200,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10,11,10,Jesse,https://t.co/1BxxcdVNJ8,Twitter for iPhone,unidentified,2016-08-25,2016,August,Thursday,16:58:45,16,4614,1024
604,768609597686943744,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet,10,10,Lou,https://t.co/dZPMLresEr,Twitter for iPhone,unidentified,2016-08-25,2016,August,Thursday,00:43:02,0,4542,1371
605,768596291618299904,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10,12,10,Oakley,https://t.co/J2AJdyxglH,Twitter for iPhone,unidentified,2016-08-24,2016,August,Wednesday,23:50:10,23,5541,1455
606,768473857036525572,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset,11,10,Chevy,https://t.co/goy9053wC7,Twitter for iPhone,unidentified,2016-08-24,2016,August,Wednesday,15:43:39,15,14983,3905
607,768193404517830656,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10,8,10,Gerald,https://t.co/WmczvjCWJq,Twitter for iPhone,doggo,2016-08-23,2016,August,Tuesday,21:09:14,21,12053,4031
608,767884188863397888,This is Tito. He's on the lookout. Nobody knows for what. 10/10,10,10,Tito,https://t.co/Qai481H6RA,Twitter for iPhone,unidentified,2016-08-23,2016,August,Tuesday,00:40:31,0,5250,1609
609,767754930266464257,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af,11,10,Philbert,https://t.co/Nb68IsVb9O,Twitter for iPhone,unidentified,2016-08-22,2016,August,Monday,16:06:54,16,17652,6137
610,767500508068192258,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af,12,10,Louie,https://t.co/Z2g2YWPzX2,Twitter for iPhone,unidentified,2016-08-21,2016,August,Sunday,23:15:55,23,8221,2654
611,767191397493538821,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo,13,10,None,https://t.co/QOKZdus9TT,Twitter for iPhone,doggo,2016-08-21,2016,August,Sunday,02:47:37,2,13520,4348
612,767122157629476866,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10,13,10,Rupert,https://t.co/IEARC2sRzC,Twitter for iPhone,unidentified,2016-08-20,2016,August,Saturday,22:12:29,22,11135,3230
613,766793450729734144,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup,10,10,Rufus,https://t.co/exrRjjJqeO,Twitter for iPhone,unidentified,2016-08-20,2016,August,Saturday,00:26:19,0,5600,1548
614,766693177336135680,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly,11,10,Brudge,https://t.co/cTlHjEUNK8,Twitter for iPhone,unidentified,2016-08-19,2016,August,Friday,17:47:52,17,4447,906
615,766423258543644672,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10,9,10,Shadoe,https://t.co/Tytt15VquG,Twitter for iPhone,unidentified,2016-08-18,2016,August,Thursday,23:55:18,23,6623,1806
616,766313316352462849,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately,12,10,Oscar,https://t.co/xuxZoObmF0,Twitter for iPhone,unidentified,2016-08-18,2016,August,Thursday,16:38:26,16,7439,2146
617,766069199026450432,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af,12,10,Juno,https://t.co/Z69mShifuk,Twitter for iPhone,unidentified,2016-08-18,2016,August,Thursday,00:28:24,0,4718,995
618,766008592277377025,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive,11,10,Angel,https://t.co/jaivZ1dcUL,Twitter for iPhone,unidentified,2016-08-17,2016,August,Wednesday,20:27:34,20,4109,564
619,765719909049503744,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet,12,10,Brat,https://t.co/soxdNqZDZ2,Twitter for iPhone,unidentified,2016-08-17,2016,August,Wednesday,01:20:27,1,7949,2450
620,765669560888528897,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution,12,10,Tove,https://t.co/t6RvnVEdRR,Twitter for iPhone,unidentified,2016-08-16,2016,August,Tuesday,22:00:23,22,5704,1392
621,765395769549590528,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all,13,10,my,https://t.co/ep1NkYoiwB,Twitter for iPhone,unidentified,2016-08-16,2016,August,Tuesday,03:52:26,3,20395,3100
622,765371061932261376,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10,11,10,Louie,https://t.co/w2qDmoTIZ5,Twitter for iPhone,pupper,2016-08-16,2016,August,Tuesday,02:14:15,2,7776,2445
623,765222098633691136,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10,10,10,Gromit,https://t.co/eSvz4EapHH,Twitter for iPhone,unidentified,2016-08-15,2016,August,Monday,16:22:20,16,12774,3858
624,764857477905154048,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10,12,10,Aubie,https://t.co/cBIFBsCRz6,Twitter for iPhone,unidentified,2016-08-14,2016,August,Sunday,16:13:27,16,7041,2002
625,764259802650378240,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10,10,10,Kota,https://t.co/Q1v9BZylvZ,Twitter for iPhone,unidentified,2016-08-13,2016,August,Saturday,00:38:30,0,6660,1726
626,763837565564780549,This is Alfie. He's touching a butt. Couldn't be happier. 11/10,11,10,Alfie,https://t.co/gx3xF5mZbo,Twitter for iPhone,unidentified,2016-08-11,2016,August,Thursday,20:40:41,20,13918,4780
627,763183847194451968,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark,8,10,Clark,https://t.co/EDMcwt86fU,Twitter for iPhone,unidentified,2016-08-10,2016,August,Wednesday,01:23:03,1,5955,1680
