,tweet_id,text,rating_numerator,rating_denominator,name,url,source,stage,Date,Year,Month,Day_of_Week,Time,Hour,favorite_count,retweet_count,image_url,image_number,top_prediction,top_pred_conf,is_dog_top_pred,second_prediction,second_pred_conf,is_dog_sec_pred,third_prediction,third_pred_conf,is_dog_third_pred
320,821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey,11,10,None,https://t.co/NmJVp6Ls4N,Twitter for iPhone,doggo,2017-01-16,2017,January,Monday,21:32:06,21,10558,2456,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Papillon,0.85659,True,Papillon,0.0385365,True,Yorkshire_Terrier,0.0331458,True
321,821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor,12,10,Flash,https://t.co/8whqFhaex4,Twitter for iPhone,unidentified,2017-01-16,2017,January,Monday,17:20:45,17,13912,2610,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Airedale,0.14802,True,Airedale,0.133534,True,Tibetan_Mastiff,0.120903,True
322,820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution,13,10,Sunny,https://t.co/EMq8Ud6Ze1,Twitter for iPhone,unidentified,2017-01-15,2017,January,Sunday,21:49:15,21,34725,11397,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,Pekinese,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador_Retriever,0.0239436,True
323,820690176645140481,The floofs have been released I repeat the floofs have been released. 84/70,84,70,None,https://t.co/NIYC820tmd,Twitter for iPhone,unidentified,2017-01-15,2017,January,Sunday,17:52:40,17,13422,3683,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,Kuvasz,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True
324,820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10
",14,10,None,https://t.co/mtNwAQQEQ4,Twitter for iPhone,unidentified,2017-01-14,2017,January,Saturday,17:00:24,17,3683,643,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Black-And-Tan_Coonhound,0.940724,True,Black-And-Tan_Coonhound,0.0420412,True,Rottweiler,0.00941743,True
325,820078625395449857,I've never wanted to go to a camp more in my entire life. 12/10 for all on board,12,10,None,https://t.co/wJZlpGFEbD,Twitter for iPhone,unidentified,2017-01-14,2017,January,Saturday,01:22:35,1,21802,7175,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,Cab,0.999833,False,Cab,0.000159621,False,Crane,1.7998e-06,False
326,819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:",13,10,Oliver,https://t.co/3UFtdZEa0l,Twitter for iPhone,puppo,2017-01-13,2017,January,Friday,17:00:21,17,5877,1353,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,Staffordshire_Bullterrier,0.925505,True,Staffordshire_Bullterrier,0.0362215,True,Italian_Greyhound,0.020411900000000004,True
327,819924195358416896,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him,11,10,None,https://t.co/XdRNXNYD4E,Twitter for iPhone,doggo,2017-01-13,2017,January,Friday,15:08:56,15,14181,5549,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,Shower_Curtain,0.100896,False,Shower_Curtain,0.0918664,False,Tub,0.049176300000000006,False
328,819711362133872643,This is Howie. He just bloomed. 11/10 revolutionary af,11,10,Howie,https://t.co/m5fYxrO3IU,Twitter for iPhone,unidentified,2017-01-13,2017,January,Friday,01:03:12,1,14785,3573,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,Toilet_Seat,0.8487040000000001,False,Toilet_Seat,0.0443484,False,Toy_Poodle,0.0220094,True
329,819588359383371776,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy,13,10,Jazzy,https://t.co/52cItP0vIO,Twitter for iPhone,unidentified,2017-01-12,2017,January,Thursday,16:54:26,16,10529,2256,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Basenji,0.5479350000000001,True,Basenji,0.116442,True,Shetland_Sheepdog,0.101681,True
330,819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously,12,10,Anna,https://t.co/YGAv4jBs5A,Twitter for iPhone,unidentified,2017-01-12,2017,January,Thursday,00:55:47,0,7947,1371,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Black-And-Tan_Coonhound,0.909106,True,Black-And-Tan_Coonhound,0.0441198,True,Doberman,0.0318349,True
331,819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to,12,10,Finn,https://t.co/ii5eNX5LJT,Twitter for iPhone,unidentified,2017-01-11,2017,January,Wednesday,17:01:16,17,25447,7659,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,German_Shepherd,0.4824520000000001,True,German_Shepherd,0.181082,True,Norwegian_Elkhound,0.0652566,True
332,819006400881917954,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,14,10,Sunny,https://t.co/YOC1fHFCSb,Twitter for iPhone,doggo,2017-01-11,2017,January,Wednesday,02:21:57,2,49602,21592,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,Palace,0.907083,False,Palace,0.0200891,False,Umbrella,0.00784954,False
333,819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,14,10,Bo,https://t.co/AdPKrI8BZ1,Twitter for iPhone,doggo,2017-01-11,2017,January,Wednesday,02:15:36,2,94824,41850,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Toy_Poodle,0.351308,True,Toy_Poodle,0.271929,True,Tibetan_Terrier,0.0947592,True
334,818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog,13,10,Wafer,https://t.co/I7bkhxBxUG,Twitter for iPhone,unidentified,2017-01-10,2017,January,Tuesday,01:15:10,1,24391,8493,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Beagle,0.384188,True,Beagle,0.255917,True,Grocery_Store,0.0797995,False
335,818614493328580609,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly,12,10,Bear,https://t.co/FOF0hBDxP8,Twitter for iPhone,unidentified,2017-01-10,2017,January,Tuesday,00:24:38,0,10869,2953,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Border_Terrier,0.450722,True,Border_Terrier,0.204177,True,Beagle,0.092774,True
336,818536468981415936,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push,11,10,Tom,https://t.co/rAtJLcwXVk,Twitter for iPhone,unidentified,2017-01-09,2017,January,Monday,19:14:36,19,12048,2850,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Welsh_Springer_Spaniel,0.999403,False,Welsh_Springer_Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False
337,818259473185828864,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10,12,10,Florence,https://t.co/rnkvT2kvib,Twitter for iPhone,unidentified,2017-01-09,2017,January,Monday,00:53:55,0,12122,2595,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Toy_Poodle,0.367368,True,Toy_Poodle,0.112479,True,Standard_Schnauzer,0.095434,True
338,818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10,11,10,Autumn,https://t.co/JlPug12E5Z,Twitter for iPhone,unidentified,2017-01-08,2017,January,Sunday,17:20:31,17,13574,2976,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Labrador_Retriever,0.621931,True,Labrador_Retriever,0.364997,True,Redbone,0.00397148,True
339,817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt),13,10,Buddy,https://t.co/q2BgNIi3OA,Twitter for iPhone,unidentified,2017-01-07,2017,January,Saturday,20:18:46,20,57117,30991,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Golden_Retriever,0.387608,True,Golden_Retriever,0.264844,True,Pekinese,0.122123,True
340,817777686764523521,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo)",13,10,Dido,https://t.co/X67OOW0q2I,Twitter for iPhone,doggopupper,2017-01-07,2017,January,Saturday,16:59:28,16,11799,3056,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Flat-Coated_Retriever,0.733256,True,Flat-Coated_Retriever,0.214145,True,Irish_Water_Spaniel,0.029769,True
341,817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time",12,10,Eugene,https://t.co/tFqQLwSBiH,Twitter for iPhone,unidentified,2017-01-07,2017,January,Saturday,01:00:41,1,13000,3474,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,French_Bulldog,0.971358,True,French_Bulldog,0.0285185,True,Boston_Bull,8.596979999999999e-05,True
342,817423860136083457,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba),13,10,Ken,https://t.co/btzf1zTDeQ,Twitter for iPhone,unidentified,2017-01-06,2017,January,Friday,17:33:29,17,37875,17280,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed,0.3362,False,Samoyed,0.201358,True,Eskimo_Dog,0.186789,True
343,817415592588222464,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel
",11,10,Strudel,https://t.co/dEyZso9D3z,Twitter for iPhone,unidentified,2017-01-06,2017,January,Friday,17:00:38,17,6204,1118,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Black-And-Tan_Coonhound,0.806163,True,Black-And-Tan_Coonhound,0.0973859,True,Miniature_Pinscher,0.0859928,True
344,817171292965273600,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy,13,10,Tebow,https://t.co/56uBP28eqw,Twitter for iPhone,unidentified,2017-01-06,2017,January,Friday,00:49:53,0,9618,2304,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Irish_Setter,0.295483,True,Irish_Setter,0.144431,True,Chesapeake_Bay_Retriever,0.07787899999999999,True
345,817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all,13,10,None,https://t.co/kCLgD8687T,Twitter for iPhone,unidentified,2017-01-05,2017,January,Thursday,21:29:55,21,13274,2989,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Afghan_Hound,0.568809,True,Afghan_Hound,0.229352,True,Golden_Retriever,0.15713,True
346,817056546584727552,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,11,10,Chloe,https://t.co/r6SLVN2VUH,Twitter for iPhone,unidentified,2017-01-05,2017,January,Thursday,17:13:55,17,9448,1902,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,French_Bulldog,0.8644149999999999,True,French_Bulldog,0.0974556,True,German_Shepherd,0.00852587,True
347,816816676327063552,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber,12,10,Timber,https://t.co/dVVavqpeF9,Twitter for iPhone,unidentified,2017-01-05,2017,January,Thursday,01:20:46,1,10994,2336,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Pembroke,0.668164,True,Pembroke,0.105033,True,Siberian_Husky,0.077875,True
348,816697700272001025,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well,12,10,Binky,https://t.co/WFt82XLyEF,Twitter for iPhone,unidentified,2017-01-04,2017,January,Wednesday,17:27:59,17,10824,2515,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Pomeranian,0.756992,True,Pomeranian,0.0528495,True,Maltese_Dog,0.047607800000000006,True
349,816450570814898180,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John,13,10,Moose,https://t.co/LIhmM7i70k,Twitter for iPhone,unidentified,2017-01-04,2017,January,Wednesday,01:05:59,1,33712,9287,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,Envelope,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False
350,816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,11,10,Dudley,https://t.co/nuJxtmlLcY,Twitter for iPhone,unidentified,2017-01-03,2017,January,Tuesday,17:33:39,17,9494,2244,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Kuvasz,0.91933,True,Kuvasz,0.0494795,True,Golden_Retriever,0.0119342,True
351,816091915477250048,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,12,10,Comet,https://t.co/tlfuZ25IMi,Twitter for iPhone,unidentified,2017-01-03,2017,January,Tuesday,01:20:49,1,9843,2472,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Samoyed,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True
352,815990720817401858,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!
",11,10,Jack,https://t.co/bcVPkqufuu,Twitter for iPhone,unidentified,2017-01-02,2017,January,Monday,18:38:42,18,5506,1198,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Miniature_Pinscher,0.428756,True,Miniature_Pinscher,0.103912,True,Staffordshire_Bullterrier,0.0889587,True
353,815966073409433600,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,13,10,None,https://t.co/MiMKtsLN6k,Twitter for iPhone,pupper,2017-01-02,2017,January,Monday,17:00:46,17,24868,9798,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_Terrier,0.506312,True,Tibetan_Terrier,0.29569,True,Otterhound,0.0362507,True
354,815736392542261248,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,11,10,Akumi,https://t.co/gd9UlLOCQ0,Twitter for iPhone,unidentified,2017-01-02,2017,January,Monday,01:48:06,1,10856,2599,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Cardigan,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True
355,815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,12,10,Titan,https://t.co/bLZuOh9sKy,Twitter for iPhone,unidentified,2017-01-01,2017,January,Sunday,19:22:38,19,9089,1892,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,Norwegian_Elkhound,0.8179529999999999,True,Norwegian_Elkhound,0.140007,True,Malinois,0.0248209,True
356,815390420867969024,Happy New Year from the squad! 13/10 for all,13,10,None,https://t.co/9njRxyUd5L,Twitter for iPhone,unidentified,2017-01-01,2017,January,Sunday,02:53:20,2,11389,4359,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,Toyshop,0.279846,False,Toyshop,0.0914294,False,Paper_Towel,0.0461474,False
357,814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,11,10,Cooper,https://t.co/01vpuRDXQ8,Twitter for iPhone,pupper,2016-12-31,2016,December,Saturday,00:08:17,0,8412,1494,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Boxer,0.999828,True,Boxer,6.78061e-05,True,American_Staffordshire_Terrier,3.42436e-05,True
358,814638523311648768,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,12,10,Olivia,https://t.co/0LdNjoiNbv,Twitter for iPhone,unidentified,2016-12-30,2016,December,Friday,01:05:33,1,12434,3108,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Kuvasz,0.650814,True,Kuvasz,0.053281,True,Cocker_Spaniel,0.035439599999999995,True
359,814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,12,10,Alf,https://t.co/IOdgfnSE9G,Twitter for iPhone,unidentified,2016-12-29,2016,December,Thursday,17:54:58,17,9571,2134,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Toy_Poodle,0.626913,True,Toy_Poodle,0.26558200000000004,True,Soft-Coated_Wheaten_Terrier,0.0416142,True
360,814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,12,10,Oshie,https://t.co/YIJo7X7K9J,Twitter for iPhone,unidentified,2016-12-28,2016,December,Wednesday,16:56:16,16,31739,9996,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Labrador_Retriever,0.490068,True,Labrador_Retriever,0.291956,True,Chow,0.07247469999999999,True
361,813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,11,10,Chubbs,https://t.co/z1VRj1cYZf,Twitter for iPhone,doggo,2016-12-28,2016,December,Wednesday,00:52:25,0,10252,2169,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Eskimo_Dog,0.6993550000000001,True,Eskimo_Dog,0.256433,True,Norwegian_Elkhound,0.0131888,True
362,813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP",14,10,Gary,https://t.co/2LqNkbHRgt,Twitter for iPhone,unidentified,2016-12-27,2016,December,Tuesday,18:24:12,18,40088,16112,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,Boston_Bull,0.709146,True,Boston_Bull,0.247621,True,Boxer,0.0188551,True
363,813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af,12,10,Sky,https://t.co/OuaVvVkwJ1,Twitter for iPhone,unidentified,2016-12-27,2016,December,Tuesday,17:36:16,17,9221,2031,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Siberian_Husky,0.501159,True,Siberian_Husky,0.228792,True,Eskimo_Dog,0.200388,True
364,813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af,13,10,Atlas,https://t.co/DVYIZOnO81,Twitter for iPhone,unidentified,2016-12-26,2016,December,Monday,03:00:30,3,20620,8383,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Pomeranian,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_White_Terrier,0.0356671,True
365,813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,11,10,None,https://t.co/cD967DjnIn,Twitter for iPhone,doggo,2016-12-26,2016,December,Monday,02:00:11,2,10119,2067,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Golden_Retriever,0.701852,True,Golden_Retriever,0.120345,True,Labrador_Retriever,0.0363202,True
366,813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,13,10,None,https://t.co/rvSANEsQZJ,Twitter for iPhone,unidentified,2016-12-26,2016,December,Monday,01:00:05,1,21922,5028,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Labrador_Retriever,0.888181,True,Labrador_Retriever,0.0423119,True,Saluki,0.00970173,True
367,813172488309972993,This is Eleanor. She winks like she knows many things that you don't. 12/10,12,10,Eleanor,https://t.co/bxGwkJa2kE,Twitter for iPhone,unidentified,2016-12-26,2016,December,Monday,00:00:03,0,10300,2212,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Golden_Retriever,0.954844,False,Golden_Retriever,0.0261931,True,Cocker_Spaniel,0.00438598,True
368,813157409116065792,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark,12,10,Layla,https://t.co/hwhCbhCjnV,Twitter for iPhone,unidentified,2016-12-25,2016,December,Sunday,23:00:08,23,8523,2535,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True
369,813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,13,10,None,https://t.co/KK4XQK9SPi,Twitter for iPhone,unidentified,2016-12-25,2016,December,Sunday,22:00:04,22,9281,2696,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Ibizan_Hound,0.848735,True,Ibizan_Hound,0.0446025,True,Italian_Greyhound,0.0186108,True
370,813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,11,10,None,https://t.co/BzITyGw3JA,Twitter for iPhone,doggo,2016-12-25,2016,December,Sunday,21:00:18,21,13131,3612,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Whippet,0.432416,True,Whippet,0.374223,True,Siberian_Husky,0.032462599999999994,True
371,813112105746448384,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby,12,10,Toby,https://t.co/zfdaGZlweq,Twitter for iPhone,unidentified,2016-12-25,2016,December,Sunday,20:00:07,20,11424,3191,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Pembroke,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
372,813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,11,10,Rocky,https://t.co/soNL00XWVu,Twitter for iPhone,doggo,2016-12-25,2016,December,Sunday,19:00:02,19,11608,4171,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Boston_Bull,0.128056,True,Boston_Bull,0.117003,True,Kelpie,0.08696430000000001,True
373,813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly,11,10,Baron,https://t.co/PjulYEXTvg,Twitter for iPhone,unidentified,2016-12-25,2016,December,Sunday,18:00:17,18,10904,3187,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Kelpie,0.909951,True,Kelpie,0.0426494,True,Miniature_Pinscher,0.0230041,True
374,813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup,12,10,Tyr,https://t.co/syuTXARdtN,Twitter for iPhone,unidentified,2016-12-25,2016,December,Sunday,17:00:08,17,8793,2246,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,Pembroke,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True
375,813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy,13,10,Bauer,https://t.co/AIMF8ouzvl,Twitter for iPhone,unidentified,2016-12-25,2016,December,Sunday,16:00:16,16,23136,8423,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Labrador_Retriever,0.914804,True,Labrador_Retriever,0.08355,True,Kuvasz,0.000453224,True
376,812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,10,10,Swagger,https://t.co/lXFM1l22bG,Twitter for iPhone,unidentified,2016-12-24,2016,December,Saturday,22:04:54,22,8352,2184,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,Boxer,0.989316,True,Boxer,0.00704296,True,French_Bulldog,0.00173961,True
377,812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af,12,10,Brandi,https://t.co/AbBDuGZUpp,Twitter for iPhone,unidentified,2016-12-24,2016,December,Saturday,17:18:34,17,7317,1651,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Golden_Retriever,0.326873,True,Golden_Retriever,0.18261,True,Leonberg,0.156912,True
378,812503143955202048,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family ,13,10,None,https://t.co/MCFrxiC7NZ,Twitter for iPhone,unidentified,2016-12-24,2016,December,Saturday,03:40:19,3,6733,1412,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,Web_Site,0.546856,False,Web_Site,0.345298,False,Bubble,0.0105279,False
379,812466873996607488,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable,12,10,Mary,https://t.co/BAJrfPvtux,Twitter for iPhone,unidentified,2016-12-24,2016,December,Saturday,01:16:12,1,8825,2207,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Pillow,0.0998035,False,Pillow,0.0923181,False,Great_Dane,0.0782055,True
380,812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af,13,10,Moe,https://t.co/gCnAeL2mvT,Twitter for iPhone,unidentified,2016-12-23,2016,December,Friday,19:00:19,19,15114,4218,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,Cocker_Spaniel,0.7848729999999999,True,Cocker_Spaniel,0.08778810000000001,True,Labrador_Retriever,0.0832747,True
381,811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared,11,10,Ted,https://t.co/sIB5C6FDop,Twitter for iPhone,unidentified,2016-12-22,2016,December,Thursday,17:23:53,17,8039,1632,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,French_Bulldog,0.6105729999999999,True,French_Bulldog,0.159935,True,Doormat,0.0586721,False
382,811744202451197953,This is Halo. She likes watermelon. 13/10,13,10,Halo,https://t.co/TZkiQZqwA6,Twitter for iPhone,unidentified,2016-12-22,2016,December,Thursday,01:24:33,1,8358,1859,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Labrador_Retriever,0.386082,True,Labrador_Retriever,0.202862,True,Golden_Retriever,0.170487,True
383,811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet,10,10,Augie,https://t.co/IU8S0n4oxn,Twitter for iPhone,unidentified,2016-12-21,2016,December,Wednesday,17:39:46,17,14146,3609,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,Pembroke,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired_Fox_Terrier,0.046349199999999986,True
384,811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him,11,10,Craig,https://t.co/aAUXzoxaBy,Twitter for iPhone,pupper,2016-12-21,2016,December,Wednesday,01:44:13,1,23105,7361,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Cardigan,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
385,810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:",24,7,Sam,https://t.co/1MI8h6XjMY,Twitter for iPhone,unidentified,2016-12-19,2016,December,Monday,23:06:23,23,5890,1640,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Tibetan_Mastiff,0.8713420000000001,True,Tibetan_Mastiff,0.0367077,True,Labrador_Retriever,0.025823200000000004,True
386,810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine",11,10,Hunter,https://t.co/PqJcGVZBx9,Twitter for iPhone,unidentified,2016-12-19,2016,December,Monday,17:14:23,17,10019,2074,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,Labrador_Retriever,0.8208040000000001,True,Labrador_Retriever,0.08231820000000001,True,Curly-Coated_Retriever,0.0674605,True
